Unnamed: 0,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,International Reputation,Weak Foot,Skill Moves,Work Rate,Real Face,Position,Release Clause,Wage_ok
13059,Bolaños,23,Spain,63,72,CD Tenerife,€550K,€2K,1.0,3.0,2.0,Medium/ Medium,No,CM,€990K,1
13060,W. Meyiwa,18,South Africa,63,77,Kaizer Chiefs,€750K,€1K,1.0,3.0,3.0,Medium/ Medium,No,CM,€2.1M,1
13061,D. Reimann,21,Germany,63,73,Holstein Kiel,€450K,€1K,1.0,3.0,1.0,Medium/ Medium,No,GK,€788K,1
13062,T. Heintz,19,Norway,63,74,Sarpsborg 08 FF,€625K,€1K,1.0,2.0,2.0,Medium/ Medium,No,LM,€906K,1
13063,K. Dermaku,26,Albania,63,65,Cosenza,€375K,€1K,1.0,3.0,2.0,Medium/ Medium,No,RCB,€609K,1
13064,A. Mendes Moreira,23,Netherlands,63,69,FC Groningen,€500K,€2K,1.0,2.0,2.0,Medium/ Medium,No,LM,€825K,1
13065,K. Seki,32,Japan,62,62,Vegalta Sendai,€170K,€1K,1.0,2.0,1.0,Medium/ Medium,No,GK,€213K,1
13066,M. Doucouré,20,France,62,79,Borussia Mönchengladbach,€600K,€3K,1.0,3.0,2.0,Medium/ Low,No,CB,€1.4M,1
13067,S. Beusnard,26,France,62,63,AS Béziers,€350K,€1K,1.0,4.0,2.0,Medium/ Medium,No,CAM,€639K,1
13068,J. Kamber,26,Switzerland,62,65,Neuchâtel Xamax,€300K,€2K,1.0,4.0,2.0,Medium/ High,No,LB,€458K,1
13069,G. Mutombo,22,France,62,70,US Orléans Loiret Football,€375K,€1K,1.0,2.0,2.0,Medium/ Medium,No,CB,€731K,1
13070,B. Lubala,20,DR Congo,62,78,Birmingham City,€675K,€4K,1.0,2.0,3.0,Medium/ Medium,No,CAM,€1.7M,1
13071,S. Zizzo,31,United States,62,62,Atlanta United,€200K,€1K,1.0,3.0,2.0,Medium/ Medium,No,RB,€300K,1
13072,A. Horwath,31,United States,62,62,Real Salt Lake,€180K,€1K,1.0,3.0,1.0,Medium/ Medium,No,GK,€270K,1
13074,O. Muzayil,25,Saudi Arabia,62,64,Al Ittihad,€300K,€5K,1.0,2.0,2.0,Medium/ Medium,No,RB,€533K,1
13075,A. Taylor,32,England,62,62,Oldham Athletic,€170K,€3K,1.0,3.0,2.0,Medium/ Medium,No,LB,€298K,1
13076,A. Sosa,18,Argentina,62,75,Club Atlético Banfield,€475K,€1K,1.0,3.0,2.0,Medium/ High,No,CB,€1M,1
13077,J. Cruz,19,Mexico,62,73,Tigres U.A.N.L.,€450K,€3K,1.0,3.0,2.0,Low/ Medium,No,CB,€810K,1
13078,Jordi Sánchez,23,Spain,62,68,CD Numancia,€425K,€2K,1.0,3.0,2.0,Medium/ Medium,No,ST,€765K,1
13079,Wan Houliang,32,China PR,62,62,Beijing Renhe FC,€170K,€2K,1.0,2.0,2.0,Medium/ High,No,LCB,€366K,1
13080,J. Morrell,21,Wales,62,71,Bristol City,€475K,€5K,1.0,3.0,3.0,Medium/ Medium,No,CM,€998K,1
13082,Idrisa Sambú,20,Portugal,62,73,Royal Excel Mouscron,€525K,€2K,1.0,4.0,3.0,High/ Low,No,LM,€866K,1
13083,D. Steininger,23,Germany,62,70,SpVgg Greuther Fürth,€450K,€2K,1.0,3.0,2.0,Medium/ Medium,No,RM,€788K,1
13084,M. Kuleli,20,Turkey,62,73,Çaykur Rizespor,€400K,€1K,1.0,2.0,1.0,Medium/ Medium,No,GK,€880K,1
13085,K. Duncan,20,United States,62,74,New York Red Bulls,€475K,€1K,1.0,2.0,2.0,Medium/ Medium,No,RB,€808K,1
13086,M. Eskihellaç,21,Turkey,62,70,Yeni Malatyaspor,€450K,€2K,1.0,2.0,2.0,Medium/ Medium,No,LM,€990K,1
13087,Bruno Michel,19,Brazil,62,74,Ohod Club,€525K,€2K,1.0,3.0,4.0,Medium/ Low,No,CAM,€971K,1
13088,L. Nolan,23,Northern Ireland,62,66,Accrington Stanley,€400K,€1K,1.0,2.0,2.0,Medium/ Medium,No,CM,€730K,1
13089,H. Futami,26,Japan,62,62,Shimizu S-Pulse,€260K,€1K,1.0,2.0,2.0,Medium/ High,No,CB,€325K,1
13090,D. Otto,19,Germany,62,81,TSG 1899 Hoffenheim,€650K,€3K,1.0,3.0,3.0,Medium/ Medium,No,ST,€1.5M,1
13091,Quique Cebriá,23,Spain,62,71,SD Eibar,€350K,€2K,1.0,2.0,1.0,Medium/ Medium,No,GK,€805K,1
13092,D. Granli,24,Norway,62,69,Stabæk Fotball,€375K,€1K,1.0,3.0,2.0,Medium/ Medium,No,RCB,€544K,1
13093,J. Vargas,23,Costa Rica,62,70,Deportes Tolima,€375K,€1K,1.0,2.0,2.0,Medium/ Medium,No,CB,€600K,1
13094,Túlio Nevinha,30,Brazil,62,62,Ceará Sporting Club,€230K,€3K,1.0,3.0,2.0,Medium/ Medium,No,CB,€426K,1
13095,D. Sappa,23,Argentina,62,71,Estudiantes de La Plata,€350K,€2K,1.0,3.0,1.0,Medium/ Medium,No,GK,€595K,1
13097,Emilio Bernad,18,Spain,62,76,Valencia CF,€500K,€1K,1.0,3.0,1.0,Medium/ Medium,No,GK,€1.4M,1
13098,Murilo Mendes,23,Brazil,62,69,Livorno,€425K,€1K,1.0,3.0,3.0,Medium/ Medium,No,RS,€744K,1
13099,J. Obrian,23,Colombia,62,69,Deportes Tolima,€425K,€1K,1.0,3.0,2.0,Medium/ Low,No,RM,€680K,1
13100,M. Nicolas,20,Germany,62,76,Borussia Mönchengladbach,€550K,€2K,1.0,2.0,1.0,Medium/ Medium,No,GK,€1.3M,1
13101,J. Möbius,21,Germany,62,73,Karlsruher SC,€525K,€1K,1.0,5.0,3.0,High/ Medium,No,CAM,€866K,1
13102,Thallyson,26,Brazil,62,63,Sint-Truidense VV,€290K,€2K,1.0,2.0,2.0,High/ Medium,No,LB,€457K,1
13103,C. Kobald,20,Austria,62,71,Karlsruher SC,€400K,€1K,1.0,3.0,2.0,Medium/ Medium,No,CB,€660K,1
13104,J. Gray,22,England,62,67,Yeovil Town,€400K,€2K,1.0,3.0,2.0,Medium/ Medium,No,RM,€730K,1
13105,S. Nelson,36,England,62,62,Yeovil Town,€40K,€1K,1.0,3.0,1.0,Medium/ Medium,No,GK,€70K,1
13106,D. Sołdecki,31,Poland,62,62,Arka Gdynia,€200K,€1K,1.0,3.0,2.0,Medium/ Medium,No,CDM,€270K,1
13107,M. Hongla,20,Cameroon,62,70,Granada CF,€400K,€1K,1.0,3.0,2.0,Low/ High,No,CB,€720K,1
13108,V. Dragomir,19,Romania,62,79,Perugia,€650K,€1K,1.0,3.0,2.0,High/ Medium,No,CAM,€1.4M,1
13109,D. Schmidt,26,Japan,62,65,Vegalta Sendai,€260K,€1K,1.0,3.0,1.0,Medium/ Medium,No,GK,€345K,1
13110,Ayala,21,Spain,62,70,CF Reus Deportiu,€400K,€1K,1.0,3.0,2.0,Medium/ Medium,No,CB,€700K,1
13111,N. Erlbeck,25,Germany,62,66,FC Carl Zeiss Jena,€375K,€1K,1.0,3.0,2.0,Medium/ Medium,No,CM,€572K,1
13112,D. Gallagher,27,Scotland,62,64,Livingston FC,€300K,€1K,1.0,3.0,2.0,Low/ High,No,RCB,€548K,1
13113,M. Hauptmeijer,21,Netherlands,62,72,PEC Zwolle,€375K,€1K,1.0,2.0,1.0,Medium/ Medium,No,GK,€619K,1
13114,A. Granlund,28,Finland,62,62,Örebro SK,€240K,€1K,1.0,4.0,2.0,Medium/ Medium,No,LWB,€300K,1
13115,Kim Dong Min,23,Korea Republic,62,67,Incheon United FC,€350K,€1K,1.0,2.0,2.0,Medium/ Medium,No,LB,€464K,1
13116,F. Kusić,22,Serbia,62,72,FC Erzgebirge Aue,€425K,€1K,1.0,3.0,2.0,Medium/ Medium,No,CB,€744K,1
13117,A. Sorge,25,Germany,62,67,FSV Zwickau,€350K,€1K,1.0,3.0,2.0,Medium/ Medium,No,CB,€534K,1
13118,F. Venegas,19,Mexico,62,75,CD Everton de Viña del Mar,€500K,€1K,1.0,2.0,2.0,Medium/ Medium,No,CB,€988K,1
13119,R. Shinzato,27,Japan,62,63,Júbilo Iwata,€290K,€1K,1.0,3.0,2.0,Medium/ Medium,No,CB,€384K,1
13120,Borja Estepa,19,Spain,62,75,Córdoba CF,€575K,€1K,1.0,3.0,3.0,Medium/ Medium,No,ST,€1.3M,1
13121,M. Solheim,30,Norway,62,62,Hammarby IF,€220K,€1K,1.0,3.0,2.0,Medium/ Medium,No,LB,€275K,1
13122,G. Rea,23,Republic of Ireland,62,69,Luton Town,€375K,€2K,1.0,3.0,2.0,Medium/ High,No,CDM,€731K,1
13123,Rubén Mesa,26,Spain,62,65,Villarreal CF,€375K,€5K,1.0,3.0,2.0,Medium/ Medium,No,ST,€816K,1
13125,S. Morishita,32,Japan,62,62,Júbilo Iwata,€170K,€1K,1.0,3.0,2.0,Medium/ Medium,No,CB,€213K,1
13126,O. Kabak,18,Turkey,62,77,Galatasaray SK,€575K,€3K,1.0,3.0,2.0,Low/ High,No,RCB,€1.5M,1
13127,A. Pikk,25,Estonia,62,66,Miedź Legnica,€325K,€1K,1.0,3.0,3.0,Medium/ Medium,No,LB,€463K,1
13129,A. Ahmed,29,Sweden,62,62,Dalkurd FF,€290K,€1K,1.0,3.0,2.0,Medium/ Medium,No,LCM,€363K,1
13130,H. Bilal,20,Turkey,62,74,Kasimpaşa SK,€550K,€2K,1.0,2.0,2.0,Medium/ Medium,No,LM,€1.2M,1
13131,J. Soto,26,Chile,62,64,Club Deportes Temuco,€300K,€1K,1.0,2.0,2.0,High/ Medium,No,RB,€428K,1
13132,M. Léris,20,France,62,76,Chievo Verona,€675K,€2K,1.0,3.0,2.0,Medium/ Medium,No,ST,€1.6M,1
13133,M. Maier,22,Austria,62,69,FC Admira Wacker Mödling,€425K,€2K,1.0,4.0,2.0,Medium/ Medium,No,LM,€701K,1
13134,F. Hornby,18,Scotland,62,81,Everton,€625K,€7K,1.0,2.0,2.0,Medium/ Medium,No,ST,€1.6M,1
13135,F. Adu Kwame,33,Ghana,62,62,Miedź Legnica,€120K,€1K,1.0,2.0,2.0,Medium/ Low,No,LB,€162K,1
13136,M. Hamoud,33,Norway,62,62,Strømsgodset IF,€120K,€1K,1.0,3.0,2.0,Medium/ Medium,No,LB,€150K,1
13137,I. Alba,23,Colombia,62,66,Once Caldas,€325K,€1K,1.0,3.0,2.0,Medium/ Medium,No,RB,€463K,1
13139,A. Akinyemi,19,Nigeria,62,76,IK Start,€650K,€1K,1.0,3.0,3.0,Medium/ Low,No,ST,€1.2M,1
13140,M. Gutiérrez,26,Uruguay,62,63,CD O'Higgins,€350K,€1K,1.0,3.0,2.0,High/ Medium,No,RM,€499K,1
13141,G. Diaz,24,Chile,62,66,Club Deportes Temuco,€325K,€1K,1.0,3.0,2.0,High/ Medium,No,LB,€463K,1
13142,R. ten Hove,20,Netherlands,62,75,Feyenoord,€475K,€1K,1.0,2.0,1.0,Medium/ Medium,No,GK,€962K,1
13144,C. Fagan,29,Republic of Ireland,62,62,St. Patrick's Athletic,€300K,€1K,1.0,3.0,2.0,High/ Medium,No,ST,€465K,1
13145,M. Clayton,23,England,62,69,Blackpool,€425K,€2K,1.0,3.0,2.0,Medium/ Low,No,ST,€829K,1
13147,J. McGing,24,Australia,62,66,Central Coast Mariners,€325K,€1K,1.0,3.0,2.0,Medium/ High,No,RB,€431K,1
13148,J. Jiménez,24,Colombia,62,70,Atlético Bucaramanga,€375K,€1K,1.0,3.0,2.0,Medium/ Medium,No,CDM,€581K,1
13149,Li Peng,27,China PR,62,64,Shanghai Greenland Shenhua FC,€300K,€3K,1.0,2.0,2.0,Medium/ High,No,RCB,€668K,1
13150,Carlos Gracia,25,Spain,62,68,GIF Sundsvall,€350K,€1K,1.0,3.0,2.0,Medium/ Medium,No,RCB,€508K,1
13151,R. Hernández,20,Venezuela,62,76,Stabæk Fotball,€600K,€1K,1.0,3.0,2.0,Medium/ Medium,No,RB,€1.1M,1
13152,E. Yeşilyurt,24,Germany,62,65,Sivasspor,€375K,€2K,1.0,5.0,3.0,Medium/ Medium,No,RM,€778K,1
13154,G. Piscitella,25,Italy,62,63,Carpi,€350K,€1K,1.0,3.0,3.0,Medium/ Medium,No,LW,€569K,1
13155,Samuel Manchón,21,Spain,62,74,Extremadura UD,€550K,€1K,1.0,3.0,3.0,Medium/ Medium,No,RM,€963K,1
13156,H. Silveira,25,Uruguay,62,67,Club Atlético Tigre,€400K,€3K,1.0,2.0,2.0,Medium/ Medium,No,ST,€630K,1
13157,Andrés Martín,18,Spain,62,78,Córdoba CF,€625K,€1K,1.0,3.0,3.0,Medium/ Medium,No,ST,€1.4M,1
13158,J. Labadie,27,England,62,62,Newport County,€300K,€2K,1.0,3.0,2.0,High/ High,No,CM,€525K,1
13159,P. Kristensen,31,Denmark,62,62,Aalborg BK,€200K,€2K,1.0,4.0,2.0,Medium/ Medium,No,RB,€250K,1
13160,D. Agyei,21,England,62,71,Burnley,€475K,€7K,1.0,3.0,2.0,High/ Medium,Yes,ST,€998K,1
13161,N. Fofana,28,France,62,62,La Berrichonne de Châteauroux,€240K,€1K,1.0,3.0,2.0,Medium/ Medium,No,RWB,€420K,1
13162,A. Golec,28,Australia,62,62,Central Coast Mariners,€250K,€1K,1.0,4.0,2.0,Medium/ Medium,No,LCB,€313K,1
13163,C. Pérez,23,Colombia,62,73,Alianza Petrolera,€450K,€1K,1.0,3.0,2.0,Medium/ Medium,No,LCB,€698K,1
13164,S. Hendrie,23,Scotland,62,66,Southend United,€325K,€2K,1.0,3.0,2.0,Medium/ Medium,No,LB,€593K,1
13165,J. Porsan-Clémenté,20,France,62,70,Montpellier HSC,€450K,€4K,1.0,3.0,2.0,Medium/ Medium,No,ST,€990K,1
13166,F. Valenčič,26,Slovenia,62,65,Stabæk Fotball,€375K,€1K,1.0,4.0,3.0,Medium/ Medium,No,CAM,€497K,1
13167,K. Marsh-Brown,25,England,62,63,Newport County,€350K,€2K,1.0,3.0,4.0,Medium/ Medium,No,RM,€639K,1
13168,P. Retre,25,Australia,62,64,Sydney FC,€300K,€2K,1.0,2.0,2.0,Medium/ Medium,No,RM,€398K,1
13169,G. Woods,28,England,62,63,Hamilton Academical FC,€240K,€1K,1.0,2.0,1.0,Medium/ Medium,No,GK,€438K,1
13170,M. Konradsen,22,Norway,62,70,FK Bodø/Glimt,€450K,€1K,1.0,3.0,3.0,Medium/ Medium,No,CM,€653K,1
13172,S. Gronsveld,22,Netherlands,62,70,FC Emmen,€375K,€1K,1.0,4.0,2.0,Medium/ Medium,No,RB,€619K,1
13173,L. Dodds,31,England,62,62,Port Vale,€270K,€3K,1.0,3.0,3.0,Medium/ Medium,No,ST,€473K,1
13174,M. Shabani,19,Germany,62,75,FC Bayern München,€575K,€5K,1.0,3.0,3.0,Medium/ Medium,No,CAM,€1.3M,1
13175,J. McGlashan,30,England,62,62,Swindon Town,€290K,€3K,1.0,3.0,3.0,Medium/ Medium,No,RM,€508K,1
13176,T. Soares,31,England,62,62,AFC Wimbledon,€260K,€2K,1.0,3.0,2.0,Low/ Low,No,RCM,€455K,1
13177,S. Dawson,32,Republic of Ireland,62,62,Bury,€230K,€3K,1.0,1.0,2.0,Medium/ Medium,No,CM,€403K,1
13178,T. Matsuura,29,Japan,62,62,Júbilo Iwata,€300K,€1K,1.0,3.0,3.0,Medium/ Medium,No,LF,€375K,1
13179,D. Pelivan,22,Germany,62,71,SG Sonnenhof Großaspach,€400K,€1K,1.0,2.0,2.0,Medium/ High,No,CAM,€660K,1
13181,M. Agger,25,Denmark,62,64,Sarpsborg 08 FF,€375K,€1K,1.0,3.0,2.0,Medium/ Medium,No,ST,€497K,1
13182,B. Waters,23,England,62,65,Northampton Town,€375K,€3K,1.0,4.0,2.0,Medium/ High,No,RM,€684K,1
13183,N. Delgadillo,20,Argentina,62,76,Vélez Sarsfield,€675K,€2K,1.0,3.0,3.0,Medium/ Low,No,LW,€1.4M,1
13184,T. Campanini,19,France,62,70,GFC Ajaccio,€375K,€1K,1.0,3.0,2.0,Medium/ Medium,No,RB,€731K,1
13186,K. Larson,26,Sweden,62,63,IK Sirius,€290K,€1K,1.0,3.0,2.0,Medium/ Medium,No,RB,€384K,1
13188,J. Hernández,21,Venezuela,62,71,Atlanta United,€400K,€1K,1.0,2.0,2.0,Medium/ High,No,LB,€680K,1
13189,R. Mahazi,26,Australia,62,65,Western Sydney Wanderers,€325K,€2K,1.0,3.0,2.0,Medium/ High,No,CDM,€431K,1
13190,S. Kurt,21,Germany,62,68,Hertha BSC,€425K,€3K,1.0,3.0,4.0,Medium/ Low,No,LM,€808K,1
13191,I. Al Maghrabi,26,Saudi Arabia,62,63,Al Taawoun,€375K,€4K,1.0,3.0,2.0,Medium/ Medium,No,ST,€647K,1
13192,G. Perrulli,33,Italy,62,62,US Cremonese,€180K,€1K,1.0,3.0,2.0,Medium/ Medium,No,LW,€288K,1
13193,K. Memija,22,Bosnia Herzegovina,62,70,Vejle Boldklub,€375K,€2K,1.0,2.0,2.0,High/ Medium,No,RWB,€544K,1
13194,S. McGinn,29,Scotland,62,62,St. Mirren,€290K,€2K,1.0,4.0,4.0,Low/ Medium,No,RCM,€508K,1
13195,Kim Keun Hoan,31,Korea Republic,62,62,Gyeongnam FC,€200K,€1K,1.0,3.0,2.0,Medium/ High,No,CDM,€250K,1
13196,M. Raynes,30,England,62,62,Crewe Alexandra,€230K,€3K,1.0,2.0,2.0,Medium/ Medium,No,CB,€403K,1
13197,C. Rocchia,20,France,62,76,Olympique de Marseille,€600K,€4K,1.0,3.0,2.0,High/ Medium,No,LB,€1.5M,1
13198,J. Dunne,28,England,62,62,Swindon Town,€300K,€3K,1.0,3.0,2.0,Medium/ Medium,No,RCM,€525K,1
13199,Hou Sen,29,China PR,62,64,Beijing Sinobo Guoan FC,€250K,€3K,1.0,3.0,1.0,Medium/ Medium,No,GK,€569K,1
13200,Min Junlin,24,China PR,62,70,Guizhou Hengfeng FC,€375K,€2K,1.0,3.0,2.0,Medium/ Medium,No,RCM,€881K,1
13201,I. Escobar,22,Argentina,62,69,Club Atlético Talleres,€350K,€2K,1.0,2.0,2.0,Medium/ Medium,No,LB,€595K,1
13202,Pepê,20,Brazil,62,75,Portimonense SC,€575K,€1K,1.0,3.0,3.0,Medium/ Medium,No,CAM,€1.6M,1
13203,D. Johnson,19,England,62,78,Leicester City,€600K,€4K,1.0,2.0,2.0,Medium/ Medium,No,CB,€1.5M,1
13205,B. Haunstrup,21,England,62,73,Portsmouth,€450K,€1K,1.0,2.0,2.0,High/ High,No,LB,€878K,1
13206,Lee Dong Su,24,Korea Republic,62,69,Jeju United FC,€425K,€1K,1.0,3.0,2.0,Medium/ Medium,No,CM,€616K,1
13207,Q. Bena,20,France,62,72,Chamois Niortais Football Club,€425K,€1K,1.0,4.0,2.0,Medium/ High,No,RB,€829K,1
13208,H. Türkmen,20,Turkey,62,71,Trabzonspor,€400K,€3K,1.0,3.0,2.0,Medium/ Medium,No,CB,€880K,1
13209,B. Kyere,23,Ghana,62,69,SC Fortuna Köln,€375K,€1K,1.0,3.0,2.0,Medium/ Medium,No,CB,€619K,1
13210,L. Pintor,17,France,62,83,Olympique Lyonnais,€675K,€5K,1.0,3.0,2.0,Medium/ Medium,No,ST,€2M,1
13211,Eric García,17,Spain,62,82,Manchester City,€550K,€6K,1.0,3.0,2.0,Medium/ High,No,CB,€1.6M,1
13212,A. Solano,20,Colombia,62,72,Atlético Madrid,€425K,€5K,1.0,3.0,2.0,Medium/ Medium,No,RB,€956K,1
13213,C. Harold,25,Australia,62,63,Perth Glory,€350K,€1K,1.0,3.0,2.0,High/ Medium,No,RM,€464K,1
13214,I. Gelios,26,Greece,62,66,FC Hansa Rostock,€270K,€1K,1.0,3.0,1.0,Medium/ Medium,No,GK,€412K,1
13215,D. Kudła,26,Poland,62,66,Zagłębie Sosnowiec,€270K,€1K,1.0,2.0,1.0,Medium/ Medium,No,GK,€385K,1
13216,Lee Sang Ki,22,Korea Republic,62,70,Pohang Steelers,€375K,€1K,1.0,3.0,2.0,High/ Medium,No,RB,€544K,1
13217,W. Omsberg,22,United States,62,72,Minnesota United FC,€425K,€1K,1.0,2.0,2.0,Low/ High,No,CB,€723K,1
13218,B. Schwarz,31,Germany,62,62,SC Preußen Münster,€200K,€1K,1.0,3.0,2.0,Medium/ High,No,CDM,€290K,1
13219,R. Koczor,29,Germany,62,63,FC Carl Zeiss Jena,€240K,€1K,1.0,2.0,1.0,Medium/ Medium,No,GK,€366K,1
13220,T. Cicek,26,Turkey,62,65,Neuchâtel Xamax,€375K,€2K,1.0,3.0,2.0,Medium/ Low,No,ST,€572K,1
13221,A. Mehring,24,Argentina,62,70,Godoy Cruz,€325K,€2K,1.0,2.0,1.0,Medium/ Medium,No,GK,€536K,1
13223,P. Hellquist,27,Sweden,62,63,IF Brommapojkarna,€350K,€1K,1.0,3.0,2.0,Medium/ Medium,No,LW,€464K,1
13224,L. Dennis,25,England,62,65,Portsmouth,€375K,€2K,1.0,4.0,4.0,High/ Medium,No,CAM,€684K,1
13225,M. Baude,28,Germany,62,62,FC Energie Cottbus,€240K,€1K,1.0,2.0,2.0,Medium/ Medium,No,RB,€348K,1
13227,S. Hyodo,32,Japan,62,62,Hokkaido Consadole Sapporo,€230K,€1K,1.0,3.0,2.0,Medium/ Medium,No,CM,€288K,1
13228,S. Økland,25,Norway,62,66,Kristiansund BK,€375K,€1K,1.0,3.0,2.0,Medium/ Medium,No,CM,€497K,1
13229,L. Sapela,35,Poland,62,62,Miedź Legnica,€70K,€1K,1.0,3.0,1.0,Medium/ Medium,No,GK,€95K,1
13231,A. Altuna,26,Argentina,62,65,San Martin de Tucumán,€325K,€2K,1.0,3.0,2.0,Medium/ High,No,CDM,€496K,1
13232,A. Rizzo,21,Italy,62,72,Cittadella,€500K,€1K,1.0,3.0,2.0,Medium/ High,No,LM,€875K,1
13234,R. Schlegel,21,Argentina,62,74,Racing Club,€475K,€2K,1.0,2.0,2.0,Low/ Medium,No,CB,€808K,1
13235,D. Montoya,22,Colombia,62,69,Itagüí Leones FC,€350K,€1K,1.0,3.0,2.0,Medium/ Medium,No,LB,€543K,1
13284,Lee Min Gi,25,Korea Republic,62,66,Sangju Sangmu FC,€325K,€1K,1.0,4.0,2.0,Medium/ High,No,LB,€431K,1
13285,C. Maloney,23,United States,62,67,Columbus Crew SC,€350K,€1K,1.0,2.0,2.0,High/ High,No,RB,€551K,1
13286,A. Taylor-Sinclair,27,Scotland,62,63,Motherwell,€280K,€1K,1.0,3.0,2.0,High/ Medium,No,LB,€511K,1
13287,R. Al Ebrahim,24,Saudi Arabia,62,68,Al Raed,€425K,€3K,1.0,3.0,2.0,Medium/ Medium,No,LM,€786K,1
13288,B. Castrillon,19,Colombia,62,80,Independiente Medellín,€650K,€1K,1.0,2.0,3.0,Medium/ Medium,No,RM,€1.3M,1
13290,S. Cibois,20,France,62,79,Paris Saint-Germain,€550K,€5K,1.0,3.0,1.0,Medium/ Medium,No,GK,€1.4M,1
13291,M. Hiller,21,Germany,62,69,TSV 1860 München,€325K,€1K,1.0,3.0,1.0,Medium/ Medium,No,GK,€536K,1
13292,D. Kopacz,19,Poland,62,77,VfB Stuttgart,€650K,€3K,1.0,3.0,3.0,Medium/ Medium,No,CAM,€1.5M,1
13293,H. Massengo,16,France,62,75,AS Monaco,€450K,€2K,1.0,3.0,2.0,Medium/ Medium,No,CDM,€1.1M,1
13294,Jo Jae Cheol,32,Korea Republic,62,62,Gyeongnam FC,€230K,€1K,1.0,3.0,2.0,Medium/ High,No,CM,€288K,1
13295,M. Schimpelsberger,27,Austria,62,62,FC Wacker Innsbruck,€250K,€2K,1.0,3.0,2.0,High/ Medium,No,RB,€363K,1
13296,M. Juel Andersen,20,Denmark,62,73,AC Horsens,€450K,€1K,1.0,3.0,2.0,Medium/ Medium,No,CB,€653K,1
13297,F. Cobos,25,Argentina,62,67,Godoy Cruz,€325K,€2K,1.0,3.0,2.0,High/ Low,No,LB,€496K,1
13298,D. van der Heijden,21,Netherlands,62,72,Carpi,€500K,€1K,1.0,2.0,2.0,High/ Low,No,ST,€875K,1
13299,P. Soiri,23,Finland,62,68,FC Admira Wacker Mödling,€425K,€2K,1.0,3.0,2.0,High/ Medium,No,RM,€701K,1
13300,J. Yeboah,18,Germany,62,83,VfL Wolfsburg,€675K,€3K,1.0,3.0,3.0,Medium/ Medium,No,LM,€1.8M,1
13301,M. Taylor,36,England,62,62,Swindon Town,€30K,€2K,2.0,3.0,2.0,Medium/ Medium,Yes,CDM,€53K,1
13302,O. Zawada,22,Poland,62,67,Wisła Płock,€400K,€1K,1.0,3.0,2.0,Medium/ Medium,No,ST,€570K,1
13303,L. Ndukwu,19,England,62,77,Leicester City,€650K,€5K,1.0,5.0,3.0,Medium/ Medium,No,RM,€1.6M,1
13304,M. Mudryk,17,Ukraine,62,84,Shakhtar Donetsk,€650K,€1K,1.0,3.0,3.0,Medium/ Low,No,CAM,€2M,1
13305,V. Belon,23,France,62,67,Racing Club de Lens,€290K,€1K,1.0,2.0,1.0,Medium/ Medium,No,GK,€529K,1
13306,Callejón,20,Spain,62,74,UD Almería,€525K,€1K,1.0,3.0,2.0,Medium/ Medium,No,CM,€919K,1
13308,A. Khrees,27,Saudi Arabia,62,62,Al Faisaly,€250K,€4K,1.0,4.0,2.0,High/ High,No,RB,€413K,1
13309,O. Hawsawi,24,Saudi Arabia,62,66,Ohod Club,€325K,€3K,1.0,3.0,2.0,Medium/ High,No,RB,€561K,1
13310,M. Owusu,23,Germany,62,69,SG Sonnenhof Großaspach,€425K,€1K,1.0,3.0,3.0,Medium/ Medium,No,RM,€701K,1
13311,L. Hurtado,23,Colombia,62,69,Rionegro Águilas,€425K,€1K,1.0,3.0,2.0,Medium/ Medium,No,RM,€659K,1
13312,F. Ibargüen,24,Colombia,62,69,Rionegro Águilas,€375K,€1K,1.0,3.0,2.0,Medium/ High,No,CB,€581K,1
13313,A. Boniotti,23,Italy,62,67,Brescia,€350K,€1K,1.0,3.0,2.0,High/ Medium,No,RB,€569K,1
13314,Y. Kobayashi,32,Japan,62,62,Sagan Tosu,€170K,€1K,1.0,3.0,2.0,Medium/ Medium,No,RB,€213K,1
13315,A. Porcino,23,Italy,62,71,Livorno,€400K,€1K,1.0,2.0,2.0,High/ Medium,No,LB,€700K,1
13316,G. MacKenzie,32,Scotland,62,62,St. Mirren,€170K,€2K,1.0,2.0,2.0,Medium/ Medium,No,CB,€298K,1
13317,Pedro López,21,Spain,62,73,CD Lugo,€450K,€1K,1.0,3.0,2.0,Medium/ Medium,No,CB,€810K,1
13319,D. Avdić,29,Sweden,62,62,AIK,€290K,€2K,1.0,3.0,2.0,Medium/ Medium,No,CM,€377K,1
13320,Zhu Baojie,28,China PR,62,62,Beijing Renhe FC,€300K,€3K,1.0,3.0,2.0,Medium/ Medium,No,LM,€645K,1
13321,P. Mingoia,26,England,62,62,Accrington Stanley,€325K,€1K,1.0,4.0,2.0,Medium/ Medium,No,RM,€569K,1
13322,J. Hernández,23,Mexico,62,65,Club Necaxa,€375K,€2K,1.0,3.0,3.0,Medium/ Medium,No,RM,€666K,1
13323,A. Poulsen,18,Denmark,62,77,Borussia Mönchengladbach,€550K,€2K,1.0,3.0,3.0,High/ Medium,No,LB,€1.3M,1
13324,C. Butcher,27,England,62,63,Mansfield Town,€350K,€4K,1.0,3.0,2.0,High/ Medium,No,CM,€639K,1
13325,S. Antonio,23,Switzerland,62,70,FC Basel 1893,€325K,€3K,1.0,3.0,1.0,Medium/ Medium,No,GK,€553K,1
